SNO,PIN_Code,State_Name,Lat,Long
9352,425426,MAHARASHTRA,21.1751,74.0338
9353,425003,MAHARASHTRA,21.0225,75.6328
9354,425001,MAHARASHTRA,21.0029,75.566
9355,425002,MAHARASHTRA,20.7981,75.3731
9356,425004,MAHARASHTRA,21.0054,75.6074
9357,425401,MAHARASHTRA,21.0913,75.064
9358,425420,MAHARASHTRA,21.1513,75.1055
9359,425101,MAHARASHTRA,21.0416,75.6076
9360,425102,MAHARASHTRA,20.9109,74.9721
9361,425105,MAHARASHTRA,21.0419,75.1834
9362,425402,MAHARASHTRA,21.125,75.0652
9363,425116,MAHARASHTRA,20.8458,75.5513
9364,425115,MAHARASHTRA,20.8271,75.4662
9365,425103,MAHARASHTRA,21.0156,75.4645
9366,425104,MAHARASHTRA,21.0571,75.3583
9367,424101,MAHARASHTRA,20.4578,75.016
9368,425113,MAHARASHTRA,20.9563,75.0556
9369,424105,MAHARASHTRA,20.7473,75.2729
9370,425112,MAHARASHTRA,20.814,75.074
9371,425109,MAHARASHTRA,20.8068,75.1084
9372,424108,MAHARASHTRA,20.3973,74.8509
9373,424103,MAHARASHTRA,20.6766,75.1141
9374,425110,MAHARASHTRA,20.7951,75.3097
9375,424107,MAHARASHTRA,20.604,74.9915
9376,424106,MAHARASHTRA,20.5966,74.947
9377,424104,MAHARASHTRA,20.7341,75.4046
9378,424201,MAHARASHTRA,20.4549,75.8064
9379,425111,MAHARASHTRA,19.867,75.5403
9380,424102,MAHARASHTRA,20.4918,75.0662
9381,424203,MAHARASHTRA,20.5833,75.4833
9382,424202,MAHARASHTRA,20.7227,75.2659
9383,416207,MAHARASHTRA,17.3412,74.5898
9384,416210,MAHARASHTRA,16.127,73.9449
9385,416216,MAHARASHTRA,16.577,74.3154
9386,416218,MAHARASHTRA,16.8355,74.3134
9387,416507,MAHARASHTRA,15.9662,74.1093
9388,416006,MAHARASHTRA,18.4052,75.7484
9389,416526,MAHARASHTRA,17.4896,74.3088
9390,416508,MAHARASHTRA,15.9724,74.3722
9391,416204,MAHARASHTRA,17.3412,74.5898
9392,416503,MAHARASHTRA,16.5604,73.9522
9393,415101,MAHARASHTRA,16.92,73.9347
9394,416223,MAHARASHTRA,16.3624,74.314
9395,416219,MAHARASHTRA,16.396,74.1914
9396,416505,MAHARASHTRA,17.2734,74.5379
9397,416229,MAHARASHTRA,16.4462,74.3163
9398,416213,MAHARASHTRA,18.7716,74.9439
9399,416208,MAHARASHTRA,18.955,76.659
9400,416509,MAHARASHTRA,15.9428,74.1824
9401,416552,MAHARASHTRA,15.8706,74.221
9402,416501,MAHARASHTRA,16.0776,74.2914
9403,416502,MAHARASHTRA,16.2229,74.3501
9404,416206,MAHARASHTRA,17.3412,74.5898
9405,416119,MAHARASHTRA,17.7488,75.2655
9406,416209,MAHARASHTRA,17.7197,74.6581
9407,416506,MAHARASHTRA,16.167,74.4682
9408,416203,MAHARASHTRA,17.3412,74.5898
9409,416234,MAHARASHTRA,19.2271,77.2844
9410,416122,MAHARASHTRA,17.037,74.6017
9411,416504,MAHARASHTRA,16.0562,74.3274
9412,416551,MAHARASHTRA,15.9008,74.242
9413,416201,MAHARASHTRA,16.8121,74.1101
9414,416202,MAHARASHTRA,17.3412,74.5898
9415,416118,MAHARASHTRA,17.6159,75.0125
9416,416235,MAHARASHTRA,17.873,74.8381
9417,416214,MAHARASHTRA,17.122,74.1809
9418,416215,MAHARASHTRA,16.9857,74.1264
9419,416232,MAHARASHTRA,18.9693,76.6812
9420,416527,MAHARASHTRA,17.4896,74.3088
9421,416220,MAHARASHTRA,16.2786,74.3117
9422,416221,MAHARASHTRA,16.3624,74.314
9423,416012,MAHARASHTRA,19.0875,76.0262
9424,416002,MAHARASHTRA,18.4052,75.7484
9425,416231,MAHARASHTRA,20.9484,77.0398
9426,416005,MAHARASHTRA,18.4052,75.7484
9427,416007,MAHARASHTRA,20.2165,77.3419
9428,416205,MAHARASHTRA,17.5477,74.065
9429,416001,MAHARASHTRA,16.5938,74.155
9430,416230,MAHARASHTRA,17.4886,73.7218
9431,416211,MAHARASHTRA,15.9533,74.209
9432,416010,MAHARASHTRA,18.368,76.8323
9433,416008,MAHARASHTRA,18.4052,75.7484
9434,416212,MAHARASHTRA,16.4,74
9435,416013,MAHARASHTRA,19.6021,76.4903
9436,416004,MAHARASHTRA,18.4052,75.7484
9437,416144,MAHARASHTRA,17.5982,75.1646
9438,416110,MAHARASHTRA,17.7488,75.2655
9439,416120,MAHARASHTRA,17.1879,75.0399
9440,416107,MAHARASHTRA,17.502,75.0252
9441,416105,MAHARASHTRA,17.502,75.0252
9442,416109,MAHARASHTRA,16.7703,74.4043
9443,416116,MAHARASHTRA,18.7785,76.995
9444,416115,MAHARASHTRA,17.7488,75.2655
9445,416011,MAHARASHTRA,20.6275,76.3884
9446,416143,MAHARASHTRA,17.5982,75.1646
9447,416101,MAHARASHTRA,19.715,79.0301
9448,416114,MAHARASHTRA,16.8764,74.1909
9449,416111,MAHARASHTRA,16.8258,74.4375
9450,416106,MAHARASHTRA,16.6568,73.517
9451,416102,MAHARASHTRA,17.502,75.0252
9452,416104,MAHARASHTRA,17.502,75.0252
9453,416146,MAHARASHTRA,17.5982,75.1646
9454,416121,MAHARASHTRA,17.7362,76.2333
9455,416103,MAHARASHTRA,16.7353,74.6025
9456,416108,MAHARASHTRA,19.1576,74.3817
9457,416112,MAHARASHTRA,16.8882,74.2891
9458,416113,MAHARASHTRA,18.721,75.149
9459,423502,MAHARASHTRA,20.3637,74.0538
9460,423402,MAHARASHTRA,20.0121,74.5732
9461,423101,MAHARASHTRA,20.2221,74.2525
9462,423201,MAHARASHTRA,20.7335,74.1063
9463,423102,MAHARASHTRA,20.4623,74.1473
9464,423202,MAHARASHTRA,20.5825,74.4351
9465,423303,MAHARASHTRA,20.2308,75.6932
9466,422308,MAHARASHTRA,20.1358,74.103
9467,423501,MAHARASHTRA,20.5429,74.0059
9468,422205,MAHARASHTRA,20.2422,73.8935
9469,423213,MAHARASHTRA,20.5325,74.3389
9470,422306,MAHARASHTRA,20.1453,74.2225
9471,423105,MAHARASHTRA,20.5334,74.4969
9472,423203,MAHARASHTRA,20.5497,74.5346
9473,423104,MAHARASHTRA,20.2533,74.4376
9474,423403,MAHARASHTRA,20.104,74.5523
9475,423204,MAHARASHTRA,20.7032,74.2393
9476,423106,MAHARASHTRA,20.3251,74.8964
9477,424109,MAHARASHTRA,20.3082,74.7838
9478,423212,MAHARASHTRA,20.4544,74.641
9479,422303,MAHARASHTRA,20.0456,74.0756
9480,422209,MAHARASHTRA,20.8619,76.1628
9481,423108,MAHARASHTRA,20.6168,74.4006
9482,423301,MAHARASHTRA,20.5605,74.2298
9483,423208,MAHARASHTRA,20.859,76.4152
9484,423302,MAHARASHTRA,20.1246,75.1004
9485,422304,MAHARASHTRA,20.1756,74.1683
9486,423110,MAHARASHTRA,18.8637,76.6885
9487,423117,MAHARASHTRA,20.3012,74.0774
9488,423111,MAHARASHTRA,20.2798,74.0201
9489,423206,MAHARASHTRA,20.6853,74.417
9490,422305,MAHARASHTRA,20.0205,74.235
9491,423401,MAHARASHTRA,20.0419,74.4671
9492,423205,MAHARASHTRA,20.6478,74.7433
9493,440013,MAHARASHTRA,21.1555,79.0909
9494,440025,MAHARASHTRA,21.108,79.0611
9495,440010,MAHARASHTRA,21.1555,79.0909
9496,440022,MAHARASHTRA,21.0903,78.9228
9497,440030,MAHARASHTRA,21.1849,79.0807
9498,440001,MAHARASHTRA,21.1365,79.0912
9499,440020,MAHARASHTRA,21.0903,78.9228
9500,440012,MAHARASHTRA,21.1346,79.0823
9501,440015,MAHARASHTRA,21.1555,79.0909
9502,440006,MAHARASHTRA,21.1365,79.0912
9503,440033,MAHARASHTRA,21.1557,79.1537
9504,440007,MAHARASHTRA,21.1365,79.0912
9505,440003,MAHARASHTRA,21.1463,79.0849
9506,440024,MAHARASHTRA,21.0903,78.9228
9507,440008,MAHARASHTRA,21.1365,79.0912
9508,440017,MAHARASHTRA,21.1555,79.0909
9509,440018,MAHARASHTRA,21.1526,79.0981
9510,440014,MAHARASHTRA,21.1793,79.0923
9511,440035,MAHARASHTRA,21.3239,79.4538
9512,440032,MAHARASHTRA,21.1431,79.1086
9513,440034,MAHARASHTRA,21.0854,79.1284
9514,440002,MAHARASHTRA,21.1365,79.0912
9515,440027,MAHARASHTRA,21.0903,78.9228
9516,440026,MAHARASHTRA,21.0903,78.9228
9517,440005,MAHARASHTRA,21.1365,79.0912
9518,440019,MAHARASHTRA,21.1555,79.0909
9519,441701,MAHARASHTRA,20.9122,80.0127
9520,441901,MAHARASHTRA,21.2263,80.2026
9521,441601,MAHARASHTRA,21.2009,80.1273
9522,441614,MAHARASHTRA,21.4424,79.9873
9523,441801,MAHARASHTRA,21.3118,80.1302
9524,441702,MAHARASHTRA,20.9062,80.004
9525,441807,MAHARASHTRA,19.7386,79.8316
9526,441916,MAHARASHTRA,21.3742,80.4746
9527,441806,MAHARASHTRA,21.0193,80.0599
9528,441911,MAHARASHTRA,19.0721,79.9294
9529,441201,MAHARASHTRA,20.7846,79.492
9530,441301,MAHARASHTRA,21.3783,78.3554
9531,441501,MAHARASHTRA,21.2179,78.8568
9532,441404,MAHARASHTRA,21.2479,79.2265
9533,441102,MAHARASHTRA,21.2645,79.1645
9534,441401,MAHARASHTRA,21.4203,79.2766
9535,441302,MAHARASHTRA,21.19,78.5084
9536,440021,MAHARASHTRA,21.0903,78.9228
9537,441108,MAHARASHTRA,21.0201,79.073
9538,440023,MAHARASHTRA,21.1391,78.7717
9539,441110,MAHARASHTRA,21.0938,78.9727
9540,440016,MAHARASHTRA,21.1555,79.0909
9541,441122,MAHARASHTRA,20.9152,78.9469
9542,441101,MAHARASHTRA,21.2316,79.7013
9543,441112,MAHARASHTRA,21.4609,78.8755
9544,441103,MAHARASHTRA,21.0771,78.6215
9545,441111,MAHARASHTRA,21.2677,79.043
9546,441202,MAHARASHTRA,21.0442,79.0376
9547,441210,MAHARASHTRA,20.9938,79.5228
9548,441303,MAHARASHTRA,21.4424,78.4473
9549,441104,MAHARASHTRA,21.1991,78.8702
9550,441502,MAHARASHTRA,21.2315,78.7822
9551,441304,MAHARASHTRA,21.4411,78.4975
9552,441305,MAHARASHTRA,21.347,78.4798
9553,441105,MAHARASHTRA,21.3364,79.1211
9554,441113,MAHARASHTRA,21.3275,79.0216
9555,441106,MAHARASHTRA,21.4371,79.381
9556,441107,MAHARASHTRA,21.3732,78.9349
9557,441306,MAHARASHTRA,21.3812,78.5779
9558,441109,MAHARASHTRA,21.2004,79.1206
9559,441214,MAHARASHTRA,20.6928,79.2666
9560,441203,MAHARASHTRA,20.7825,79.4236
9561,441204,MAHARASHTRA,20.6626,79.5599
9562,441905,MAHARASHTRA,21.1321,79.6956
9563,441904,MAHARASHTRA,21.1682,79.6489
9564,441805,MAHARASHTRA,20.8793,79.8165
9565,441907,MAHARASHTRA,21.5756,79.7045
9566,441908,MAHARASHTRA,20.8916,79.68
9567,441803,MAHARASHTRA,20.7446,79.8827
9568,441804,MAHARASHTRA,21.0931,79.8537
9569,441909,MAHARASHTRA,21.3424,79.6599
9570,441903,MAHARASHTRA,20.9422,79.7004
9571,441914,MAHARASHTRA,21.3884,79.5484
9572,441906,MAHARASHTRA,21.1557,79.6177
9573,441924,MAHARASHTRA,21.1177,79.6627
9574,441910,MAHARASHTRA,20.8083,79.7228
9575,441809,MAHARASHTRA,20.9938,79.5228
9576,441802,MAHARASHTRA,21.0204,79.9658
9577,441915,MAHARASHTRA,21.4618,79.8361
9578,441912,MAHARASHTRA,21.2753,79.8037
9579,441913,MAHARASHTRA,21.3408,79.7846
9580,441902,MAHARASHTRA,21.3032,80.3174
9581,431709,MAHARASHTRA,18.857,77.5781
9582,431601,MAHARASHTRA,19.1602,77.315
9583,431602,MAHARASHTRA,19.1801,77.1957
9584,431743,MAHARASHTRA,19.55,77.5585
9585,431707,MAHARASHTRA,19.0054,77.2725
9586,431605,MAHARASHTRA,19.1172,77.2379
9587,431736,MAHARASHTRA,18.7597,77.5792
9588,431723,MAHARASHTRA,18.9735,77.1822
9589,431731,MAHARASHTRA,18.8423,77.5065
9590,431606,MAHARASHTRA,19.1124,77.289
9591,431713,MAHARASHTRA,20.4578,78.4001
9592,431807,MAHARASHTRA,18.9553,77.6635
9593,431704,MAHARASHTRA,20.8997,78.5147
9594,431745,MAHARASHTRA,19.2353,77.3567
9595,431746,MAHARASHTRA,18.8,77.347
9596,431801,MAHARASHTRA,19.9254,77.2037
9597,431710,MAHARASHTRA,18.7738,77.7246
9598,431810,MAHARASHTRA,19.4349,78.0801
9599,431604,MAHARASHTRA,19.1616,77.2211
9600,431603,MAHARASHTRA,19.1273,77.3371
9601,431717,MAHARASHTRA,18.6651,77.5096
9602,431809,MAHARASHTRA,18.8065,77.308
9603,431712,MAHARASHTRA,19.5204,77.71
9604,431722,MAHARASHTRA,18.8459,77.4444
9605,431811,MAHARASHTRA,19.8112,78.2185
9606,431741,MAHARASHTRA,18.3422,77.4459
9607,431802,MAHARASHTRA,19.2126,77.2225
9608,431803,MAHARASHTRA,19.3145,78.0025
9609,431716,MAHARASHTRA,18.64,77.2607
9610,431808,MAHARASHTRA,18.7535,77.5075
9611,431718,MAHARASHTRA,18.43,77.4403
9612,431714,MAHARASHTRA,19.8619,77.8951
9613,431804,MAHARASHTRA,19.7007,78.1593
9614,431711,MAHARASHTRA,18.7882,77.7477
9615,431742,MAHARASHTRA,19.1973,77.3601
9616,431708,MAHARASHTRA,18.8173,77.0075
9617,431721,MAHARASHTRA,19.823,78.0726
9618,431805,MAHARASHTRA,19.7973,78.1179
9619,431806,MAHARASHTRA,19.1334,77.4049
9620,431715,MAHARASHTRA,18.67,77.4255
9621,431719,MAHARASHTRA,18.4609,77.3425
9622,422203,MAHARASHTRA,20.2257,74.3867
9623,422214,MAHARASHTRA,20.0259,74.2618
9624,422402,MAHARASHTRA,20.173,75.0848
9625,422403,MAHARASHTRA,20.0428,74.4886
9626,422208,MAHARASHTRA,19.7819,74.0545
9627,422212,MAHARASHTRA,19.6377,73.782
9628,422204,MAHARASHTRA,20.1147,73.452
9629,422211,MAHARASHTRA,20.4695,73.7513
9630,422103,MAHARASHTRA,19.845,73.9987
9631,422113,MAHARASHTRA,20.9671,79.3816
9632,422112,MAHARASHTRA,20.9671,79.3816
9633,422606,MAHARASHTRA,20.2091,74.6339
9634,422104,MAHARASHTRA,20.1657,75.053
9635,422206,MAHARASHTRA,20.0947,73.9282
9636,422221,MAHARASHTRA,20.0296,73.7156
9637,422207,MAHARASHTRA,20.5814,77.0912
9638,422201,MAHARASHTRA,20.0225,74.0014
9639,422210,MAHARASHTRA,19.3268,75.8357
9640,422301,MAHARASHTRA,20.104,74.4027
9641,422302,MAHARASHTRA,20.0741,74.5616
9642,422202,MAHARASHTRA,19.5577,76.1638
9643,422215,MAHARASHTRA,19.7343,76.1515
9644,422001,MAHARASHTRA,19.9973,73.791
9645,422006,MAHARASHTRA,20.3795,73.9848
9646,422002,MAHARASHTRA,20.2371,74.4886
9647,422003,MAHARASHTRA,20.2377,74.4365
9648,422004,MAHARASHTRA,20.2798,74.0201
9649,422005,MAHARASHTRA,20.2371,74.4886
9650,422007,MAHARASHTRA,20.1174,74.3984
9651,422012,MAHARASHTRA,19.1728,75.1743
9652,422008,MAHARASHTRA,20.2371,74.4886
9653,422009,MAHARASHTRA,20.2371,74.4886
9654,422010,MAHARASHTRA,19.1728,75.1743
9655,422011,MAHARASHTRA,19.1728,75.1743
9656,422213,MAHARASHTRA,19.9678,73.6631
9657,422013,MAHARASHTRA,19.1728,75.1743
9658,422222,MAHARASHTRA,20.0296,73.7156
9659,422502,MAHARASHTRA,20.7563,77.7341
9660,422401,MAHARASHTRA,19.4739,74.6206
9661,422501,MAHARASHTRA,20.4035,75.473
9662,422101,MAHARASHTRA,20.1657,75.053
9663,422102,MAHARASHTRA,19.3427,74.0349
9664,422105,MAHARASHTRA,20.1657,75.053
9665,400708,MAHARASHTRA,19.151,72.9962
9666,400614,MAHARASHTRA,19.1956,72.9819
9667,400701,MAHARASHTRA,19.1167,72.9833
9668,400709,MAHARASHTRA,18.9894,72.961
9669,400703,MAHARASHTRA,19.0787,73.0005
9670,400706,MAHARASHTRA,18.9894,72.961
9671,400710,MAHARASHTRA,18.9894,72.961
9672,400707,MAHARASHTRA,18.9894,72.961
9673,410216,MAHARASHTRA,19.0498,73.0702
9674,410218,MAHARASHTRA,19.0498,73.0702
9675,410201,MAHARASHTRA,18.3789,72.9314
9676,410202,MAHARASHTRA,18.8298,73.2836
9677,410210,MAHARASHTRA,19.0498,73.0702
9678,410203,MAHARASHTRA,20.6919,75.4244
9679,410204,MAHARASHTRA,19.2553,73.6403
9680,410102,MAHARASHTRA,18.9828,73.2652
9681,410222,MAHARASHTRA,18.3667,72.9333
9682,400704,MAHARASHTRA,18.9086,72.9299
9683,410101,MAHARASHTRA,19.0248,73.3169
9684,410221,MAHARASHTRA,18.3667,72.9333
9685,410206,MAHARASHTRA,18.9888,73.1101
9686,410220,MAHARASHTRA,18.3667,72.9333
9687,410207,MAHARASHTRA,18.8541,73.1296
9688,410208,MAHARASHTRA,19.3669,73.1758
9689,400702,MAHARASHTRA,18.8833,72.9167
9690,413515,MAHARASHTRA,17.606,76.12
9691,413522,MAHARASHTRA,18.0956,76.678
9692,413520,MAHARASHTRA,18.2697,76.3889
9693,413511,MAHARASHTRA,18.5383,76.3024
9694,413513,MAHARASHTRA,18.506,76.8733
9695,413519,MAHARASHTRA,18.2355,76.9631
9696,413512,MAHARASHTRA,18.3972,76.5678
9697,413581,MAHARASHTRA,18.443,76.7274
9698,413532,MAHARASHTRA,18.0324,76.5177
9699,413607,MAHARASHTRA,18.0723,76.6317
9700,413516,MAHARASHTRA,18.0324,76.5177
9701,413523,MAHARASHTRA,18.7167,76.7667
9702,413531,MAHARASHTRA,19.1654,76.1347
9703,413510,MAHARASHTRA,18.4052,76.2398
9704,413524,MAHARASHTRA,18.3681,76.7891
9705,413521,MAHARASHTRA,18.0421,76.6556
9706,413530,MAHARASHTRA,20.4769,75.4936
9707,431522,MAHARASHTRA,19.4706,77.4042
9708,413527,MAHARASHTRA,18.6097,76.4593
9709,413544,MAHARASHTRA,18.3387,76.8401
9710,413514,MAHARASHTRA,20.5425,76.5618
9711,413517,MAHARASHTRA,18.5195,77.4115
9712,413518,MAHARASHTRA,18.3895,77.5292
9713,413529,MAHARASHTRA,18.5487,76.7532
9714,431507,MAHARASHTRA,19.2886,76.1619
9715,431504,MAHARASHTRA,19.6173,76.4669
9716,431502,MAHARASHTRA,19.8011,76.008
9717,431508,MAHARASHTRA,19.491,76.7318
9718,431521,MAHARASHTRA,19.1158,76.7066
9719,431514,MAHARASHTRA,18.9528,76.7973
9720,431509,MAHARASHTRA,19.5405,77.6561
9721,431401,MAHARASHTRA,19.2686,76.7708
9722,431505,MAHARASHTRA,19.2788,76.5298
9723,431402,MAHARASHTRA,19.8024,77.1639
9724,431720,MAHARASHTRA,18.9958,76.8948
9725,431506,MAHARASHTRA,19.3692,76.3376
9726,431537,MAHARASHTRA,19.5738,76.7616
9727,431511,MAHARASHTRA,19.1632,77.0825
9728,431536,MAHARASHTRA,18.8609,76.7345
9729,431541,MAHARASHTRA,19.3408,76.6246
9730,431503,MAHARASHTRA,21.1428,77.5241
9731,431516,MAHARASHTRA,19.0033,76.5607
9732,431510,MAHARASHTRA,19.2803,76.7352
9733,431540,MAHARASHTRA,19.5973,77.2425
9734,431701,MAHARASHTRA,19.6411,77.2511
9735,431705,MAHARASHTRA,19.6875,77.0423
9736,431512,MAHARASHTRA,18.8223,77.0788
9737,431703,MAHARASHTRA,19.8737,76.9252
9738,431513,MAHARASHTRA,19.8417,77.1486
9739,431702,MAHARASHTRA,19.6739,77.3115
9740,431542,MAHARASHTRA,19.7801,76.847
9741,413801,MAHARASHTRA,18.3956,74.7271
9742,410507,MAHARASHTRA,18.5296,75.4798
9743,413132,MAHARASHTRA,20.7629,76.1392
9744,412206,MAHARASHTRA,17.7425,73.2869
9745,410502,MAHARASHTRA,19.2377,73.7923
9746,410401,MAHARASHTRA,18.7528,73.4057
9747,412208,MAHARASHTRA,19.4445,74.3686
9748,412212,MAHARASHTRA,19.6219,79.007
9749,410405,MAHARASHTRA,20.0159,74.0745
9750,412303,MAHARASHTRA,18.2766,74.1601
9751,412306,MAHARASHTRA,18.7047,76.2368
9752,413104,MAHARASHTRA,19.1167,74.1
9753,412305,MAHARASHTRA,18.1865,74.1527
9754,412210,MAHARASHTRA,18.5902,74.5389
9755,410501,MAHARASHTRA,17.8562,74.2913
9756,412214,MAHARASHTRA,21.0485,78.1026
9757,412219,MAHARASHTRA,18.4337,74.4637
9758,412205,MAHARASHTRA,19.6874,75.1606
9759,413106,MAHARASHTRA,19.4639,75.8748
9760,412301,MAHARASHTRA,18.3383,74.4945
9761,412107,MAHARASHTRA,17.8883,73.4305
9762,413116,MAHARASHTRA,20.4907,77.4313
9763,412209,MAHARASHTRA,18.7537,74.2443
9764,412412,MAHARASHTRA,17.4028,74.101
9765,412201,MAHARASHTRA,18.4837,74.0265
9766,412220,MAHARASHTRA,18.7816,74.2987
9767,412403,MAHARASHTRA,18.8307,74.0537
9768,410508,MAHARASHTRA,19.3943,74.6212
9769,412216,MAHARASHTRA,18.6457,74.0591
9770,412211,MAHARASHTRA,19.153,75.7775
9771,413120,MAHARASHTRA,20.83,76.2784
9772,412215,MAHARASHTRA,19.153,75.7775
9773,412405,MAHARASHTRA,19.1847,73.8803
9774,412308,MAHARASHTRA,18.4727,73.978
9775,412404,MAHARASHTRA,18.9485,73.7932
9776,410402,MAHARASHTRA,19.4781,73.7845
9777,412218,MAHARASHTRA,18.8385,74.2279
9778,413130,MAHARASHTRA,18.3,74.7636
9779,412109,MAHARASHTRA,18.7185,73.7664
9780,410406,MAHARASHTRA,19.4781,73.7845
9781,412101,MAHARASHTRA,18.5217,74.4103
9782,410403,MAHARASHTRA,19.4781,73.7845
9783,412203,MAHARASHTRA,18.5182,74.3652
9784,410301,MAHARASHTRA,18.7589,73.3694
9785,410503,MAHARASHTRA,19.0044,73.9435
9786,410504,MAHARASHTRA,19.1192,73.9715
9787,412213,MAHARASHTRA,19.2359,77.0341
9788,412409,MAHARASHTRA,19.2652,73.9812
9789,413110,MAHARASHTRA,18.1373,74.4633
9790,412108,MAHARASHTRA,18.5822,73.5347
9791,410302,MAHARASHTRA,18.7589,73.3694
9792,410506,MAHARASHTRA,20.9942,74.8001
9793,412207,MAHARASHTRA,18.7055,74.336
9794,413114,MAHARASHTRA,19.0444,73.9555
9795,412411,MAHARASHTRA,18.336,75.0003
9796,412105,MAHARASHTRA,18.6776,73.8987
9797,413103,MAHARASHTRA,20.4967,75.6918
9798,413105,MAHARASHTRA,18.7053,75.4385
9799,413133,MAHARASHTRA,21.1099,78.4517
9800,412307,MAHARASHTRA,18.5796,74.4154
9801,412410,MAHARASHTRA,20.3237,74.2071
9802,412401,MAHARASHTRA,19.1577,74.2783
9803,410515,MAHARASHTRA,19.0444,73.9555
9804,412408,MAHARASHTRA,19.0826,73.8562
9805,412106,MAHARASHTRA,18.5217,74.4103
9806,410510,MAHARASHTRA,19.2985,74.6878
9807,412304,MAHARASHTRA,18.5796,74.4154
9808,410512,MAHARASHTRA,18.9297,73.9245
9809,412311,MAHARASHTRA,18.5796,74.4154
9810,412312,MAHARASHTRA,18.5796,74.4154
9811,412402,MAHARASHTRA,18.4932,72.9679
9812,410511,MAHARASHTRA,19.2985,74.6878
9813,412204,MAHARASHTRA,18.2627,74.4223
9814,412110,MAHARASHTRA,18.5925,76.1812
9815,412406,MAHARASHTRA,19.1847,73.8803
9816,412202,MAHARASHTRA,18.9031,74.8375
9817,410509,MAHARASHTRA,21.4161,76.7598
9818,413802,MAHARASHTRA,18.4934,74.5484
9819,412102,MAHARASHTRA,18.5217,74.4103
9820,410516,MAHARASHTRA,19.2985,74.6878
9821,410513,MAHARASHTRA,18.922,73.8332
9822,410505,MAHARASHTRA,18.3198,72.9858
9823,412103,MAHARASHTRA,18.1296,74.3619
9824,413115,MAHARASHTRA,18.9081,75.6219
9825,412104,MAHARASHTRA,18.6843,75.3725
9826,411051,MAHARASHTRA,18.6032,73.7626
9827,411021,MAHARASHTRA,18.5131,73.7825
9828,411007,MAHARASHTRA,18.5333,73.8667
9829,411004,MAHARASHTRA,18.5148,73.8358
9830,411002,MAHARASHTRA,18.3905,73.9224
9831,411042,MAHARASHTRA,18.5992,73.927
9832,411008,MAHARASHTRA,18.3905,73.9224
9833,411020,MAHARASHTRA,18.4769,74.3505
9834,411005,MAHARASHTRA,18.5247,73.8471
9835,411043,MAHARASHTRA,18.5992,73.927
9836,411038,MAHARASHTRA,18.5333,73.8667
9837,411016,MAHARASHTRA,18.5732,73.8739
9838,411024,MAHARASHTRA,18.4769,74.3505
9839,411052,MAHARASHTRA,18.6032,73.7626
9840,411011,MAHARASHTRA,18.5732,73.8739
9841,411046,MAHARASHTRA,18.5992,73.927
9842,411030,MAHARASHTRA,18.5333,73.8667
9843,411023,MAHARASHTRA,18.4769,74.3505
9844,411045,MAHARASHTRA,18.5992,73.927
9845,411009,MAHARASHTRA,18.3905,73.9224
9846,411041,MAHARASHTRA,18.5992,73.927
9847,411058,MAHARASHTRA,18.6032,73.7626
9848,402101,MAHARASHTRA,18.61,73.3053
9849,402114,MAHARASHTRA,18.6704,73.3791
9850,402302,MAHARASHTRA,17.7593,73.1882
9851,402308,MAHARASHTRA,19.0816,73.6771
9852,402403,MAHARASHTRA,18.2273,72.9598
9853,402203,MAHARASHTRA,19.9934,72.7481
9854,415213,MAHARASHTRA,18.9156,75.0952
9855,402102,MAHARASHTRA,17.5897,73.18
9856,402404,MAHARASHTRA,18.1733,72.9917
9857,402402,MAHARASHTRA,18.2406,72.9732
9858,402103,MAHARASHTRA,18.61,73.3053
9859,402401,MAHARASHTRA,18.3667,72.9333
9860,402304,MAHARASHTRA,18.4,73.2
9861,402209,MAHARASHTRA,18.6665,72.8692
9862,402301,MAHARASHTRA,18.6135,72.9039
9863,402309,MAHARASHTRA,18.3923,74.1545
9864,402104,MAHARASHTRA,18.61,73.3053
9865,402105,MAHARASHTRA,18.1334,73.1116
9866,402117,MAHARASHTRA,18.6704,73.3791
9867,402204,MAHARASHTRA,18.8721,72.9264
9868,402106,MAHARASHTRA,18.61,73.3053
9869,402305,MAHARASHTRA,17.5754,75.27
9870,402120,MAHARASHTRA,19.9808,77.6997
9871,410205,MAHARASHTRA,18.652,73.2961
9872,402107,MAHARASHTRA,18.8375,73.255
9873,402125,MAHARASHTRA,19.9808,77.6997
9874,402126,MAHARASHTRA,19.9808,77.6997
9875,402303,MAHARASHTRA,19.4751,75.3856
9876,402108,MAHARASHTRA,19.4523,73.3257
9877,402202,MAHARASHTRA,18.5536,72.9256
9878,402109,MAHARASHTRA,18.4188,73.0265
9879,402116,MAHARASHTRA,18.6704,73.3791
9880,402208,MAHARASHTRA,18.7404,72.8791
9881,402122,MAHARASHTRA,19.9808,77.6997
9882,402110,MAHARASHTRA,18.6704,73.3791
9883,402111,MAHARASHTRA,18.5411,72.9884
9884,402112,MAHARASHTRA,18.3542,73.2313
9885,402207,MAHARASHTRA,18.7895,72.8863
9886,402115,MAHARASHTRA,18.6704,73.3791
9887,402306,MAHARASHTRA,18.4551,74.1197
9888,402307,MAHARASHTRA,17.7425,73.2869
9889,402113,MAHARASHTRA,18.0908,72.9989
9890,415605,MAHARASHTRA,17.5334,73.5094
9891,415607,MAHARASHTRA,17.552,74.0222
9892,415641,MAHARASHTRA,17.336,73.5445
9893,415716,MAHARASHTRA,18.8256,74.5988
